,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
5747,2012-01-14 15:00:00,1,0,0,1,9.84,10.605,38,19.9995,49.0,177.0,226.0
5748,2012-01-14 16:00:00,1,0,0,1,9.84,11.365,38,15.0013,28.0,178.0,206.0
5749,2012-01-14 17:00:00,1,0,0,1,9.84,11.365,41,16.9979,15.0,129.0,144.0
5750,2012-01-14 18:00:00,1,0,0,1,9.02,11.365,41,12.998,21.0,122.0,143.0
5751,2012-01-14 19:00:00,1,0,0,1,8.2,9.85,47,15.0013,12.0,90.0,102.0
5752,2012-01-14 20:00:00,1,0,0,1,8.2,9.85,44,16.9979,8.0,95.0,103.0
5753,2012-01-14 21:00:00,1,0,0,1,7.38,8.335,43,16.9979,3.0,66.0,69.0
5754,2012-01-14 22:00:00,1,0,0,1,6.56,6.82,47,23.9994,4.0,62.0,66.0
5755,2012-01-14 23:00:00,1,0,0,1,6.56,7.575,47,15.0013,5.0,71.0,76.0
5756,2012-01-15 00:00:00,1,0,0,1,6.56,6.82,47,22.0028,9.0,50.0,59.0
5757,2012-01-15 01:00:00,1,0,0,2,6.56,6.82,47,19.9995,2.0,40.0,42.0
5758,2012-01-15 02:00:00,1,0,0,2,6.56,6.82,47,19.0012,5.0,38.0,43.0
5759,2012-01-15 03:00:00,1,0,0,2,6.56,6.82,48,26.0027,1.0,24.0,25.0
5760,2012-01-15 04:00:00,1,0,0,2,6.56,6.82,47,26.0027,1.0,5.0,6.0
5761,2012-01-15 05:00:00,1,0,0,2,6.56,6.82,47,22.0028,0.0,5.0,5.0
5762,2012-01-15 06:00:00,1,0,0,2,5.74,6.06,50,19.0012,1.0,7.0,8.0
5763,2012-01-15 07:00:00,1,0,0,1,4.92,6.06,54,19.0012,3.0,14.0,17.0
5764,2012-01-15 08:00:00,1,0,0,1,4.92,6.06,54,15.0013,2.0,34.0,36.0
5765,2012-01-15 09:00:00,1,0,0,1,4.92,6.82,54,12.998,10.0,80.0,90.0
5766,2012-01-15 10:00:00,1,0,0,1,5.74,6.06,54,19.0012,11.0,115.0,126.0
5767,2012-01-15 11:00:00,1,0,0,1,6.56,7.575,47,15.0013,21.0,144.0,165.0
5768,2012-01-15 12:00:00,1,0,0,1,7.38,8.335,40,19.9995,42.0,192.0,234.0
5769,2012-01-15 13:00:00,1,0,0,1,8.2,9.09,34,19.0012,40.0,184.0,224.0
5770,2012-01-15 14:00:00,1,0,0,1,8.2,9.09,32,23.9994,25.0,163.0,188.0
5771,2012-01-15 15:00:00,1,0,0,1,9.02,11.365,27,12.998,33.0,173.0,206.0
5772,2012-01-15 16:00:00,1,0,0,1,9.02,10.605,29,19.9995,31.0,174.0,205.0
5773,2012-01-15 17:00:00,1,0,0,1,9.02,10.605,25,16.9979,15.0,131.0,146.0
5774,2012-01-15 18:00:00,1,0,0,1,7.38,9.09,29,15.0013,7.0,113.0,120.0
5775,2012-01-15 19:00:00,1,0,0,1,6.56,8.335,37,11.0014,9.0,101.0,110.0
5776,2012-01-15 20:00:00,1,0,0,1,6.56,9.09,37,7.0015,10.0,85.0,95.0
5777,2012-01-15 21:00:00,1,0,0,1,6.56,8.335,40,11.0014,1.0,71.0,72.0
5778,2012-01-15 22:00:00,1,0,0,1,7.38,10.605,37,6.0032,2.0,58.0,60.0
5779,2012-01-15 23:00:00,1,0,0,1,6.56,9.85,43,6.0032,3.0,26.0,29.0
5780,2012-01-16 00:00:00,1,1,0,1,5.74,7.575,46,8.9981,2.0,23.0,25.0
5781,2012-01-16 01:00:00,1,1,0,1,5.74,8.335,43,7.0015,2.0,18.0,20.0
5782,2012-01-16 02:00:00,1,1,0,1,5.74,10.605,46,0.0,3.0,14.0,17.0
5783,2012-01-16 03:00:00,1,1,0,1,4.92,9.85,50,0.0,0.0,3.0,3.0
5784,2012-01-16 04:00:00,1,1,0,1,4.92,7.575,58,7.0015,2.0,6.0,8.0
5785,2012-01-16 05:00:00,1,1,0,1,4.92,8.335,54,6.0032,1.0,5.0,6.0
5786,2012-01-16 06:00:00,1,1,0,1,4.1,6.82,54,6.0032,0.0,13.0,13.0
5787,2012-01-16 07:00:00,1,1,0,1,4.1,6.82,54,7.0015,5.0,28.0,33.0
5788,2012-01-16 08:00:00,1,1,0,1,4.1,6.06,58,11.0014,3.0,75.0,78.0
5789,2012-01-16 09:00:00,1,1,0,1,4.1,6.06,58,11.0014,7.0,89.0,96.0
5790,2012-01-16 10:00:00,1,1,0,2,5.74,6.82,59,12.998,19.0,107.0,126.0
5791,2012-01-16 11:00:00,1,1,0,1,6.56,7.575,59,16.9979,21.0,158.0,179.0
5792,2012-01-16 12:00:00,1,1,0,1,8.2,9.09,55,22.0028,20.0,165.0,185.0
5793,2012-01-16 13:00:00,1,1,0,2,9.84,9.85,41,27.9993,26.0,202.0,228.0
5794,2012-01-16 14:00:00,1,1,0,1,9.84,10.605,44,26.0027,23.0,158.0,181.0
5795,2012-01-16 15:00:00,1,1,0,1,10.66,10.605,44,30.0026,17.0,175.0,192.0
5796,2012-01-16 16:00:00,1,1,0,1,10.66,11.365,44,23.9994,22.0,158.0,180.0
5797,2012-01-16 17:00:00,1,1,0,1,10.66,11.365,48,22.0028,19.0,174.0,193.0
5798,2012-01-16 18:00:00,1,1,0,1,10.66,11.365,52,22.0028,6.0,175.0,181.0
5799,2012-01-16 19:00:00,1,1,0,1,10.66,12.12,56,19.0012,10.0,134.0,144.0
5800,2012-01-16 20:00:00,1,1,0,1,10.66,12.12,60,19.0012,2.0,88.0,90.0
5801,2012-01-16 21:00:00,1,1,0,1,11.48,12.88,52,22.0028,3.0,46.0,49.0
5802,2012-01-16 22:00:00,1,1,0,2,12.3,13.635,49,23.9994,4.0,39.0,43.0
5803,2012-01-16 23:00:00,1,1,0,3,10.66,11.365,70,19.9995,0.0,28.0,28.0
5804,2012-01-17 00:00:00,1,0,1,2,10.66,11.365,70,22.0028,0.0,12.0,12.0
5805,2012-01-17 01:00:00,1,0,1,2,11.48,12.88,65,23.9994,0.0,2.0,2.0
5806,2012-01-17 02:00:00,1,0,1,3,11.48,13.635,75,16.9979,0.0,12.0,12.0
5807,2012-01-17 04:00:00,1,0,1,3,13.12,15.15,66,22.0028,0.0,2.0,2.0
5808,2012-01-17 05:00:00,1,0,1,3,13.12,15.15,66,22.0028,0.0,13.0,13.0
5809,2012-01-17 06:00:00,1,0,1,3,12.3,14.395,75,16.9979,0.0,57.0,57.0
5810,2012-01-17 07:00:00,1,0,1,3,12.3,14.395,81,15.0013,5.0,121.0,126.0
5811,2012-01-17 08:00:00,1,0,1,3,12.3,14.395,81,19.0012,3.0,90.0,93.0
5812,2012-01-17 09:00:00,1,0,1,3,13.12,15.15,81,16.9979,7.0,61.0,68.0
5813,2012-01-17 10:00:00,1,0,1,3,12.3,14.395,87,16.9979,1.0,61.0,62.0
5814,2012-01-17 11:00:00,1,0,1,2,13.94,17.425,87,7.0015,2.0,73.0,75.0
5815,2012-01-17 12:00:00,1,0,1,2,13.12,15.15,87,19.0012,3.0,83.0,86.0
5816,2012-01-17 13:00:00,1,0,1,2,15.58,19.695,76,22.0028,8.0,95.0,103.0
5817,2012-01-17 14:00:00,1,0,1,1,18.04,21.97,62,32.9975,12.0,120.0,132.0
5818,2012-01-17 15:00:00,1,0,1,1,18.04,21.97,62,32.9975,6.0,123.0,129.0
5819,2012-01-17 16:00:00,1,0,1,1,18.86,22.725,63,36.9974,14.0,205.0,219.0
5820,2012-01-17 17:00:00,1,0,1,1,18.86,22.725,63,30.0026,20.0,442.0,462.0
5821,2012-01-17 18:00:00,1,0,1,1,18.86,22.725,63,30.0026,12.0,451.0,463.0
5822,2012-01-17 19:00:00,1,0,1,1,18.86,22.725,63,27.9993,11.0,297.0,308.0
5823,2012-01-17 20:00:00,1,0,1,1,18.86,22.725,63,23.9994,11.0,169.0,180.0
5824,2012-01-17 21:00:00,1,0,1,1,18.86,22.725,67,31.0009,6.0,174.0,180.0
5825,2012-01-17 22:00:00,1,0,1,1,18.86,22.725,72,26.0027,5.0,85.0,90.0
5826,2012-01-17 23:00:00,1,0,1,1,18.86,22.725,72,26.0027,1.0,60.0,61.0
5827,2012-01-18 00:00:00,1,0,1,2,18.86,22.725,77,22.0028,3.0,14.0,17.0
5828,2012-01-18 01:00:00,1,0,1,2,18.86,22.725,77,22.0028,0.0,10.0,10.0
5829,2012-01-18 02:00:00,1,0,1,2,18.04,21.97,51,32.9975,1.0,1.0,2.0
5830,2012-01-18 03:00:00,1,0,1,2,18.04,21.97,51,32.9975,1.0,3.0,4.0
5831,2012-01-18 04:00:00,1,0,1,1,13.94,14.395,46,35.0008,0.0,1.0,1.0
5832,2012-01-18 05:00:00,1,0,1,1,13.94,14.395,46,35.0008,0.0,29.0,29.0
5833,2012-01-18 06:00:00,1,0,1,1,13.94,14.395,36,35.0008,0.0,88.0,88.0
5834,2012-01-18 07:00:00,1,0,1,1,13.12,14.395,42,23.9994,1.0,262.0,263.0
5835,2012-01-18 08:00:00,1,0,1,1,12.3,13.635,52,27.9993,15.0,474.0,489.0
5836,2012-01-18 09:00:00,1,0,1,1,11.48,12.88,52,22.0028,6.0,196.0,202.0
5837,2012-01-18 10:00:00,1,0,1,1,12.3,13.635,42,31.0009,5.0,88.0,93.0
5838,2012-01-18 11:00:00,1,0,1,1,12.3,13.635,42,26.0027,4.0,110.0,114.0
5839,2012-01-18 12:00:00,1,0,1,1,12.3,12.88,39,32.9975,6.0,155.0,161.0
5840,2012-01-18 13:00:00,1,0,1,1,12.3,13.635,42,31.0009,6.0,124.0,130.0
5841,2012-01-18 14:00:00,1,0,1,1,12.3,13.635,33,26.0027,7.0,98.0,105.0
5842,2012-01-18 15:00:00,1,0,1,1,12.3,12.88,33,35.0008,8.0,122.0,130.0
5843,2012-01-18 16:00:00,1,0,1,1,11.48,11.365,30,35.0008,13.0,163.0,176.0
5844,2012-01-18 17:00:00,1,0,1,1,10.66,10.605,33,30.0026,8.0,338.0,346.0
5845,2012-01-18 18:00:00,1,0,1,1,9.84,10.605,32,23.9994,8.0,347.0,355.0
5846,2012-01-18 19:00:00,1,0,1,1,9.02,9.85,37,26.0027,5.0,251.0,256.0
5847,2012-01-18 20:00:00,1,0,1,1,9.02,10.605,37,16.9979,1.0,164.0,165.0
5848,2012-01-18 21:00:00,1,0,1,1,8.2,8.335,40,27.9993,5.0,119.0,124.0
5849,2012-01-18 22:00:00,1,0,1,1,7.38,8.335,47,16.9979,4.0,74.0,78.0
5850,2012-01-18 23:00:00,1,0,1,1,6.56,6.82,47,19.9995,2.0,36.0,38.0
5851,2012-01-19 00:00:00,1,0,1,1,5.74,6.82,50,12.998,0.0,16.0,16.0
5852,2012-01-19 01:00:00,1,0,1,1,5.74,7.575,50,11.0014,0.0,5.0,5.0
5853,2012-01-19 02:00:00,1,0,1,1,5.74,7.575,50,8.9981,0.0,3.0,3.0
5854,2012-01-19 03:00:00,1,0,1,1,4.92,7.575,54,7.0015,0.0,4.0,4.0
5855,2012-01-19 04:00:00,1,0,1,1,4.92,7.575,54,7.0015,0.0,1.0,1.0
5856,2012-01-19 05:00:00,1,0,1,1,4.92,6.06,55,16.9979,0.0,19.0,19.0
5857,2012-01-19 06:00:00,1,0,1,1,4.92,6.82,54,11.0014,0.0,86.0,86.0
5858,2012-01-19 07:00:00,1,0,1,1,4.92,8.335,54,6.0032,2.0,204.0,206.0
5859,2012-01-19 08:00:00,1,0,1,1,4.92,7.575,54,7.0015,9.0,414.0,423.0
5860,2012-01-19 09:00:00,1,0,1,1,4.92,9.85,54,0.0,6.0,204.0,210.0
5861,2012-01-19 10:00:00,1,0,1,1,5.74,10.605,59,0.0,10.0,98.0,108.0
5862,2012-01-19 11:00:00,1,0,1,1,6.56,8.335,55,11.0014,6.0,93.0,99.0
5863,2012-01-19 12:00:00,1,0,1,1,8.2,9.85,51,12.998,5.0,106.0,111.0
5864,2012-01-19 13:00:00,1,0,1,1,9.02,10.605,47,19.0012,6.0,118.0,124.0
5865,2012-01-19 14:00:00,1,0,1,1,9.84,11.365,44,12.998,15.0,104.0,119.0
5866,2012-01-19 15:00:00,1,0,1,1,10.66,11.365,44,19.9995,9.0,118.0,127.0
5867,2012-01-19 16:00:00,1,0,1,1,10.66,11.365,41,22.0028,8.0,185.0,193.0
5868,2012-01-19 17:00:00,1,0,1,2,10.66,11.365,44,22.0028,21.0,364.0,385.0
5869,2012-01-19 18:00:00,1,0,1,2,10.66,11.365,44,22.0028,16.0,345.0,361.0
5870,2012-01-19 19:00:00,1,0,1,2,10.66,11.365,48,19.9995,5.0,229.0,234.0
5871,2012-01-19 20:00:00,1,0,1,1,10.66,10.605,52,30.0026,7.0,184.0,191.0
5872,2012-01-19 21:00:00,1,0,1,1,10.66,11.365,44,23.9994,4.0,117.0,121.0
5873,2012-01-19 22:00:00,1,0,1,2,10.66,11.365,44,27.9993,0.0,90.0,90.0
5874,2012-01-19 23:00:00,1,0,1,1,10.66,11.365,48,22.0028,1.0,55.0,56.0
5875,2012-02-01 00:00:00,1,0,1,1,18.04,21.97,38,19.0012,0.0,31.0,31.0
5876,2012-02-01 01:00:00,1,0,1,1,18.04,21.97,41,19.0012,0.0,4.0,4.0
5877,2012-02-01 02:00:00,1,0,1,1,18.04,21.97,44,19.0012,1.0,6.0,7.0
5878,2012-02-01 03:00:00,1,0,1,1,18.04,21.97,44,12.998,0.0,3.0,3.0
5879,2012-02-01 04:00:00,1,0,1,1,16.4,20.455,50,11.0014,0.0,1.0,1.0
5880,2012-02-01 05:00:00,1,0,1,1,16.4,20.455,50,11.0014,0.0,18.0,18.0
5881,2012-02-01 06:00:00,1,0,1,3,16.4,20.455,54,11.0014,0.0,67.0,67.0
5882,2012-02-01 07:00:00,1,0,1,3,15.58,19.695,62,6.0032,7.0,201.0,208.0
5883,2012-02-01 08:00:00,1,0,1,3,14.76,18.18,73,7.0015,15.0,505.0,520.0
5884,2012-02-01 09:00:00,1,0,1,2,14.76,17.425,71,12.998,9.0,267.0,276.0
5885,2012-02-01 10:00:00,1,0,1,1,16.4,20.455,62,8.9981,9.0,124.0,133.0
5886,2012-02-01 11:00:00,1,0,1,1,16.4,20.455,58,11.0014,27.0,116.0,143.0
5887,2012-02-01 12:00:00,1,0,1,1,18.04,21.97,54,7.0015,26.0,153.0,179.0
5888,2012-02-01 13:00:00,1,0,1,1,18.86,22.725,47,15.0013,12.0,174.0,186.0
5889,2012-02-01 14:00:00,1,0,1,1,25.42,31.06,33,15.0013,33.0,159.0,192.0
5890,2012-02-01 15:00:00,1,0,1,1,24.6,31.06,35,19.0012,25.0,169.0,194.0
5891,2012-02-01 16:00:00,1,0,1,1,24.6,31.06,40,15.0013,22.0,261.0,283.0
5892,2012-02-01 17:00:00,1,0,1,1,23.78,27.275,43,12.998,31.0,508.0,539.0
5893,2012-02-01 18:00:00,1,0,1,1,22.96,26.515,46,11.0014,12.0,514.0,526.0
5894,2012-02-01 19:00:00,1,0,1,1,22.14,25.76,52,19.0012,20.0,315.0,335.0
5895,2012-02-01 20:00:00,1,0,1,1,21.32,25.0,52,11.0014,10.0,254.0,264.0
5896,2012-02-01 21:00:00,1,0,1,1,21.32,25.0,52,11.0014,16.0,217.0,233.0
5897,2012-02-01 22:00:00,1,0,1,1,20.5,24.24,55,12.998,7.0,133.0,140.0
5898,2012-02-01 23:00:00,1,0,1,1,18.86,22.725,63,6.0032,22.0,75.0,97.0
5899,2012-02-02 00:00:00,1,0,1,1,18.86,22.725,59,8.9981,7.0,24.0,31.0
5900,2012-02-02 01:00:00,1,0,1,2,18.86,22.725,55,0.0,3.0,14.0,17.0
5901,2012-02-02 02:00:00,1,0,1,2,17.22,21.21,67,8.9981,2.0,7.0,9.0
5902,2012-02-02 03:00:00,1,0,1,2,17.22,21.21,67,8.9981,0.0,2.0,2.0
5903,2012-02-02 04:00:00,1,0,1,3,16.4,20.455,82,6.0032,0.0,1.0,1.0
5904,2012-02-02 05:00:00,1,0,1,3,16.4,20.455,82,0.0,0.0,19.0,19.0
5905,2012-02-02 06:00:00,1,0,1,3,14.76,18.94,90,0.0,1.0,73.0,74.0
5906,2012-02-02 07:00:00,1,0,1,3,14.76,18.94,93,0.0,4.0,201.0,205.0
5907,2012-02-02 08:00:00,1,0,1,3,16.4,20.455,87,0.0,9.0,436.0,445.0
5908,2012-02-02 09:00:00,1,0,1,3,15.58,19.695,87,0.0,15.0,213.0,228.0
5909,2012-02-02 10:00:00,1,0,1,3,17.22,21.21,77,7.0015,6.0,72.0,78.0
5910,2012-02-02 11:00:00,1,0,1,3,16.4,20.455,82,16.9979,6.0,99.0,105.0
5911,2012-02-02 12:00:00,1,0,1,1,17.22,21.21,82,0.0,8.0,140.0,148.0
5912,2012-02-02 13:00:00,1,0,1,2,17.22,21.21,77,0.0,13.0,124.0,137.0
5913,2012-02-02 14:00:00,1,0,1,1,16.4,20.455,76,7.0015,12.0,129.0,141.0
5914,2012-02-02 15:00:00,1,0,1,1,18.86,22.725,67,11.0014,24.0,150.0,174.0
5915,2012-02-02 16:00:00,1,0,1,1,18.86,22.725,55,19.0012,18.0,211.0,229.0
5916,2012-02-02 17:00:00,1,0,1,1,17.22,21.21,54,32.9975,13.0,437.0,450.0
5917,2012-02-02 18:00:00,1,0,1,1,16.4,20.455,43,31.0009,17.0,393.0,410.0
5918,2012-02-02 19:00:00,1,0,1,1,15.58,19.695,43,35.0008,16.0,311.0,327.0
5919,2012-02-02 20:00:00,1,0,1,1,14.76,15.91,46,35.0008,9.0,204.0,213.0
5920,2012-02-02 21:00:00,1,0,1,1,13.94,15.15,46,27.9993,4.0,144.0,148.0
5921,2012-02-02 22:00:00,1,0,1,1,13.12,14.395,49,27.9993,3.0,106.0,109.0
5922,2012-02-02 23:00:00,1,0,1,1,13.12,15.15,49,16.9979,0.0,61.0,61.0
5923,2012-02-03 00:00:00,1,0,1,1,13.12,14.395,53,26.0027,1.0,37.0,38.0
5924,2012-02-03 01:00:00,1,0,1,1,12.3,13.635,56,22.0028,3.0,19.0,22.0
5925,2012-02-03 02:00:00,1,0,1,1,12.3,14.395,52,15.0013,0.0,6.0,6.0
5926,2012-02-03 03:00:00,1,0,1,1,11.48,12.88,56,19.9995,0.0,4.0,4.0
5927,2012-02-03 04:00:00,1,0,1,1,10.66,12.88,60,15.0013,0.0,2.0,2.0
5928,2012-02-03 05:00:00,1,0,1,1,10.66,12.88,60,15.0013,0.0,17.0,17.0
5929,2012-02-03 06:00:00,1,0,1,1,9.84,12.12,65,11.0014,0.0,88.0,88.0
5930,2012-02-03 07:00:00,1,0,1,1,9.84,11.365,65,15.0013,10.0,216.0,226.0
5931,2012-02-03 08:00:00,1,0,1,1,9.84,11.365,65,15.0013,12.0,429.0,441.0
5932,2012-02-03 09:00:00,1,0,1,1,9.84,11.365,65,12.998,18.0,252.0,270.0
5933,2012-02-03 10:00:00,1,0,1,1,11.48,12.88,56,19.0012,15.0,114.0,129.0
5934,2012-02-03 11:00:00,1,0,1,1,13.12,15.15,53,19.9995,15.0,149.0,164.0
5935,2012-02-03 12:00:00,1,0,1,1,13.94,16.665,46,8.9981,25.0,191.0,216.0
5936,2012-02-03 13:00:00,1,0,1,1,14.76,18.18,46,0.0,25.0,173.0,198.0
5937,2012-02-03 14:00:00,1,0,1,1,14.76,17.425,46,15.0013,22.0,148.0,170.0
5938,2012-02-03 15:00:00,1,0,1,1,15.58,19.695,40,0.0,48.0,168.0,216.0
5939,2012-02-03 16:00:00,1,0,1,1,16.4,20.455,37,7.0015,36.0,275.0,311.0
5940,2012-02-03 17:00:00,1,0,1,1,16.4,20.455,37,6.0032,30.0,458.0,488.0
5941,2012-02-03 18:00:00,1,0,1,1,15.58,19.695,40,8.9981,17.0,368.0,385.0
5942,2012-02-03 19:00:00,1,0,1,1,13.94,17.425,49,7.0015,11.0,256.0,267.0
5943,2012-02-03 20:00:00,1,0,1,1,13.94,17.425,49,7.0015,8.0,155.0,163.0
5944,2012-02-03 21:00:00,1,0,1,1,13.94,17.425,49,7.0015,8.0,126.0,134.0
5945,2012-02-03 22:00:00,1,0,1,1,13.94,17.425,49,7.0015,3.0,116.0,119.0
5946,2012-02-03 23:00:00,1,0,1,1,10.66,13.635,70,7.0015,3.0,74.0,77.0
5947,2012-02-04 00:00:00,1,0,0,1,10.66,13.635,70,7.0015,10.0,76.0,86.0
5948,2012-02-04 01:00:00,1,0,0,1,10.66,13.635,70,7.0015,0.0,43.0,43.0
5949,2012-02-04 02:00:00,1,0,0,1,9.84,12.88,70,6.0032,6.0,38.0,44.0
5950,2012-02-04 03:00:00,1,0,0,1,9.84,14.395,75,0.0,1.0,17.0,18.0
5951,2012-02-04 04:00:00,1,0,0,1,9.84,12.88,81,6.0032,1.0,5.0,6.0
5952,2012-02-04 05:00:00,1,0,0,1,9.84,12.88,81,6.0032,1.0,3.0,4.0
5953,2012-02-04 06:00:00,1,0,0,1,9.02,11.365,87,8.9981,1.0,4.0,5.0
5954,2012-02-04 07:00:00,1,0,0,2,9.84,12.12,87,8.9981,1.0,27.0,28.0
5955,2012-02-04 08:00:00,1,0,0,1,9.84,14.395,87,0.0,4.0,86.0,90.0
5956,2012-02-04 09:00:00,1,0,0,1,9.84,12.12,81,8.9981,16.0,141.0,157.0
5957,2012-02-04 10:00:00,1,0,0,1,9.84,12.88,87,7.0015,31.0,193.0,224.0
5958,2012-02-04 11:00:00,1,0,0,1,12.3,16.665,70,0.0,46.0,224.0,270.0
5959,2012-02-04 12:00:00,1,0,0,2,12.3,15.91,70,6.0032,40.0,260.0,300.0
5960,2012-02-04 13:00:00,1,0,0,2,12.3,14.395,70,12.998,58.0,244.0,302.0
5961,2012-02-04 14:00:00,1,0,0,2,13.12,15.15,66,15.0013,47.0,229.0,276.0
5962,2012-02-04 15:00:00,1,0,0,2,13.12,15.15,66,15.0013,61.0,244.0,305.0
5963,2012-02-04 16:00:00,1,0,0,2,13.94,16.665,61,11.0014,20.0,123.0,143.0
5964,2012-02-04 17:00:00,1,0,0,3,12.3,14.395,70,12.998,13.0,54.0,67.0
5965,2012-02-04 18:00:00,1,0,0,3,11.48,13.635,75,11.0014,6.0,58.0,64.0
5966,2012-02-04 19:00:00,1,0,0,3,10.66,13.635,87,8.9981,5.0,75.0,80.0
5967,2012-02-04 20:00:00,1,0,0,3,9.84,11.365,93,12.998,4.0,73.0,77.0
5968,2012-02-04 21:00:00,1,0,0,3,9.84,12.12,93,8.9981,4.0,74.0,78.0
5969,2012-02-04 22:00:00,1,0,0,2,9.84,12.88,87,6.0032,4.0,91.0,95.0
5970,2012-02-04 23:00:00,1,0,0,2,9.84,12.12,87,8.9981,4.0,66.0,70.0
5971,2012-02-05 00:00:00,1,0,0,2,9.84,12.12,87,8.9981,3.0,58.0,61.0
5972,2012-02-05 01:00:00,1,0,0,2,9.84,12.88,93,7.0015,5.0,46.0,51.0
5973,2012-02-05 02:00:00,1,0,0,2,9.84,12.88,93,7.0015,4.0,59.0,63.0
5974,2012-02-05 03:00:00,1,0,0,3,9.84,12.88,87,6.0032,4.0,13.0,17.0
5975,2012-02-05 04:00:00,1,0,0,2,9.84,12.12,87,8.9981,0.0,9.0,9.0
5976,2012-02-05 05:00:00,1,0,0,3,10.66,12.88,81,12.998,0.0,4.0,4.0
5977,2012-02-05 06:00:00,1,0,0,2,10.66,12.12,70,16.9979,0.0,4.0,4.0
5978,2012-02-05 07:00:00,1,0,0,2,9.84,12.12,75,11.0014,0.0,16.0,16.0
5979,2012-02-05 08:00:00,1,0,0,2,9.84,12.12,75,11.0014,4.0,58.0,62.0
5980,2012-02-05 09:00:00,1,0,0,2,9.84,11.365,70,15.0013,9.0,83.0,92.0
5981,2012-02-05 10:00:00,1,0,0,2,10.66,12.12,65,19.0012,10.0,138.0,148.0
5982,2012-02-05 11:00:00,1,0,0,2,10.66,12.88,70,12.998,22.0,160.0,182.0
5983,2012-02-05 12:00:00,1,0,0,2,10.66,12.88,65,12.998,25.0,223.0,248.0
5984,2012-02-05 13:00:00,1,0,0,2,11.48,13.635,61,11.0014,33.0,241.0,274.0
5985,2012-02-05 14:00:00,1,0,0,1,12.3,15.15,61,11.0014,40.0,203.0,243.0
5986,2012-02-05 15:00:00,1,0,0,2,12.3,14.395,56,16.9979,55.0,217.0,272.0
5987,2012-02-05 16:00:00,1,0,0,1,12.3,14.395,56,15.0013,35.0,261.0,296.0
5988,2012-02-05 17:00:00,1,0,0,1,13.12,15.91,53,11.0014,31.0,275.0,306.0
5989,2012-02-05 18:00:00,1,0,0,1,12.3,14.395,52,16.9979,10.0,171.0,181.0
5990,2012-02-05 19:00:00,1,0,0,1,12.3,14.395,52,15.0013,6.0,63.0,69.0
5991,2012-02-05 20:00:00,1,0,0,1,11.48,13.635,56,12.998,3.0,47.0,50.0
5992,2012-02-05 21:00:00,1,0,0,1,11.48,14.395,56,7.0015,6.0,60.0,66.0
5993,2012-02-05 22:00:00,1,0,0,1,10.66,13.635,60,7.0015,9.0,182.0,191.0
5994,2012-02-05 23:00:00,1,0,0,1,9.84,12.12,70,8.9981,4.0,38.0,42.0
5995,2012-02-06 00:00:00,1,0,1,1,9.84,12.12,65,8.9981,7.0,14.0,21.0
5996,2012-02-06 01:00:00,1,0,1,1,9.02,12.88,75,6.0032,0.0,6.0,6.0
5997,2012-02-06 02:00:00,1,0,1,1,9.02,13.635,75,0.0,0.0,3.0,3.0
5998,2012-02-06 04:00:00,1,0,1,1,7.38,10.605,80,7.0015,0.0,2.0,2.0
5999,2012-02-06 05:00:00,1,0,1,1,7.38,10.605,80,7.0015,0.0,17.0,17.0
6000,2012-02-06 06:00:00,1,0,1,1,6.56,9.09,86,7.0015,0.0,72.0,72.0
6001,2012-02-06 07:00:00,1,0,1,1,6.56,9.09,86,7.0015,5.0,229.0,234.0
6002,2012-02-06 08:00:00,1,0,1,1,6.56,9.09,86,8.9981,10.0,434.0,444.0
6003,2012-02-06 09:00:00,1,0,1,1,7.38,10.605,80,7.0015,8.0,269.0,277.0
6004,2012-02-06 10:00:00,1,0,1,1,9.02,12.12,75,7.0015,20.0,96.0,116.0
6005,2012-02-06 11:00:00,1,0,1,1,10.66,13.635,70,8.9981,12.0,104.0,116.0
6006,2012-02-06 12:00:00,1,0,1,1,13.12,15.91,61,11.0014,19.0,131.0,150.0
6007,2012-02-06 13:00:00,1,0,1,1,15.58,19.695,40,15.0013,17.0,124.0,141.0
6008,2012-02-06 14:00:00,1,0,1,1,16.4,20.455,35,11.0014,14.0,126.0,140.0
6009,2012-02-06 15:00:00,1,0,1,1,17.22,21.21,32,19.0012,25.0,146.0,171.0
6010,2012-02-06 16:00:00,1,0,1,1,16.4,20.455,43,16.9979,13.0,215.0,228.0
6011,2012-02-06 17:00:00,1,0,1,1,16.4,20.455,43,16.9979,13.0,417.0,430.0
6012,2012-02-06 18:00:00,1,0,1,1,15.58,19.695,43,15.0013,11.0,426.0,437.0
6013,2012-02-06 19:00:00,1,0,1,1,14.76,16.665,43,16.9979,7.0,284.0,291.0
6014,2012-02-06 20:00:00,1,0,1,1,13.94,16.665,46,11.0014,7.0,194.0,201.0
6015,2012-02-06 21:00:00,1,0,1,1,13.12,15.91,57,11.0014,11.0,143.0,154.0
6016,2012-02-06 22:00:00,1,0,1,1,12.3,15.15,65,8.9981,4.0,83.0,87.0
6017,2012-02-06 23:00:00,1,0,1,1,12.3,15.15,65,8.9981,3.0,43.0,46.0
6018,2012-02-07 00:00:00,1,0,1,1,12.3,14.395,70,12.998,1.0,22.0,23.0
6019,2012-02-07 01:00:00,1,0,1,1,11.48,14.395,61,8.9981,8.0,6.0,14.0
6020,2012-02-07 02:00:00,1,0,1,1,12.3,16.665,61,0.0,0.0,4.0,4.0
